time,G(i),H_sun,T2m,WS10m,Int
20181022:2103,0.0,0.0,0.0,0.0,0.0
20181022:2203,0.0,0.0,0.0,0.0,0.0
20181022:2303,0.0,0.0,0.0,0.0,0.0
20181023:0003,0.0,0.0,0.0,0.0,0.0
20181023:0103,0.0,0.0,0.0,0.0,0.0
20181023:0203,0.0,0.0,0.0,0.0,0.0
20181023:0303,0.0,0.0,0.0,0.0,0.0
20181023:0403,0.0,0.0,0.0,0.0,0.0
20181023:0503,0.0,0.0,0.0,0.0,0.0
20181023:0603,0.0,0.0,0.0,0.0,0.0
20181023:0703,0.0,0.0,0.0,0.0,0.0
20181023:0803,0.0,0.0,0.0,0.0,0.0
20181023:0903,148.5,11.66,0.0,0.0,0.0
20181023:1003,393.2,25.44,0.0,0.0,0.0
20181023:1103,627.57,39.27,0.0,0.0,0.0
20181023:1203,818.98,52.97,0.0,0.0,0.0
20181023:1303,956.53,66.14,0.0,0.0,0.0
20181023:1403,1030.28,76.79,0.0,0.0,0.0
20181023:1503,1028.29,76.26,0.0,0.0,0.0
20181023:1603,919.71,65.26,0.0,0.0,0.0
20181023:1703,750.24,52.03,0.0,0.0,0.0
20181023:1803,563.72,38.31,0.0,0.0,0.0
20181023:1903,361.2,24.48,0.0,0.0,0.0
20181023:2003,110.25,10.71,0.0,0.0,0.0
20181023:2103,0.0,0.0,0.0,0.0,0.0
20181023:2203,0.0,0.0,0.0,0.0,0.0
20181023:2303,0.0,0.0,0.0,0.0,0.0
20181024:0003,0.0,0.0,0.0,0.0,0.0
20181024:0103,0.0,0.0,0.0,0.0,0.0
20181024:0203,0.0,0.0,0.0,0.0,0.0
20181024:0303,0.0,0.0,0.0,0.0,0.0
20181024:0403,0.0,0.0,0.0,0.0,0.0
20181024:0503,0.0,0.0,0.0,0.0,0.0
20181024:0603,0.0,0.0,0.0,0.0,0.0
20181024:0703,0.0,0.0,0.0,0.0,0.0
20181024:0803,0.0,0.0,0.0,0.0,0.0
20181024:0903,77.04,11.82,0.0,0.0,0.0
20181024:1003,270.06,25.59,0.0,0.0,0.0
20181024:1103,542.76,39.41,0.0,0.0,0.0
20181024:1203,589.69,53.13,0.0,0.0,0.0
20181024:1303,722.46,66.34,0.0,0.0,0.0
20181024:1403,715.54,77.1,0.0,0.0,0.0
20181024:1503,630.73,76.54,0.0,0.0,0.0
20181024:1603,558.81,65.41,0.0,0.0,0.0
20181024:1703,574.72,52.14,0.0,0.0,0.0
20181024:1803,79.0,38.4,0.0,0.0,0.0
20181024:1903,32.0,24.58,0.0,0.0,0.0
20181024:2003,12.0,10.81,0.0,0.0,0.0
20181024:2103,0.0,0.0,0.0,0.0,0.0
20181024:2203,0.0,0.0,0.0,0.0,0.0
20181024:2303,0.0,0.0,0.0,0.0,0.0
20181025:0003,0.0,0.0,0.0,0.0,0.0
20181025:0103,0.0,0.0,0.0,0.0,0.0
20181025:0203,0.0,0.0,0.0,0.0,0.0
20181025:0303,0.0,0.0,0.0,0.0,0.0
20181025:0403,0.0,0.0,0.0,0.0,0.0
20181025:0503,0.0,0.0,0.0,0.0,0.0
20181025:0603,0.0,0.0,0.0,0.0,0.0
20181025:0703,0.0,0.0,0.0,0.0,0.0
20181025:0803,0.0,0.0,0.0,0.0,0.0
20181025:0903,13.0,11.96,0.0,0.0,0.0
20181025:1003,95.0,25.73,0.0,0.0,0.0
20181025:1103,120.0,39.55,0.0,0.0,0.0
20181025:1203,343.98,53.28,0.0,0.0,0.0
20181025:1303,247.0,66.54,0.0,0.0,0.0
20181025:1403,194.0,77.42,0.0,0.0,0.0
20181025:1503,193.0,76.81,0.0,0.0,0.0
20181025:1603,225.0,65.56,0.0,0.0,0.0
20181025:1703,305.99,52.25,0.0,0.0,0.0
20181025:1803,102.0,38.5,0.0,0.0,0.0
20181025:1903,32.0,24.67,0.0,0.0,0.0
20181025:2003,12.0,10.92,0.0,0.0,0.0
20181025:2103,0.0,0.0,0.0,0.0,0.0
20181025:2203,0.0,0.0,0.0,0.0,0.0
20181025:2303,0.0,0.0,0.0,0.0,0.0
20181026:0003,0.0,0.0,0.0,0.0,0.0
20181026:0103,0.0,0.0,0.0,0.0,0.0
20181026:0203,0.0,0.0,0.0,0.0,0.0
20181026:0303,0.0,0.0,0.0,0.0,0.0
20181026:0403,0.0,0.0,0.0,0.0,0.0
20181026:0503,0.0,0.0,0.0,0.0,0.0
20181026:0603,0.0,0.0,0.0,0.0,0.0
20181026:0703,0.0,0.0,0.0,0.0,0.0
20181026:0803,0.0,0.0,0.0,0.0,0.0
20181026:0903,13.0,12.1,0.0,0.0,0.0
20181026:1003,209.03,25.86,0.0,0.0,0.0
20181026:1103,137.0,39.69,0.0,0.0,0.0
20181026:1203,442.92,53.43,0.0,0.0,0.0
20181026:1303,606.75,66.72,0.0,0.0,0.0
20181026:1403,809.3,77.72,0.0,0.0,0.0
20181026:1503,520.9,77.08,0.0,0.0,0.0
20181026:1603,659.65,65.71,0.0,0.0,0.0
20181026:1703,501.86,52.36,0.0,0.0,0.0
20181026:1803,323.98,38.6,0.0,0.0,0.0
20181026:1903,40.0,24.77,0.0,0.0,0.0
20181026:2003,12.0,11.02,0.0,0.0,0.0
20181026:2103,0.0,0.0,0.0,0.0,0.0
20181026:2203,0.0,0.0,0.0,0.0,0.0
20181026:2303,0.0,0.0,0.0,0.0,0.0
20181027:0003,0.0,0.0,0.0,0.0,0.0
20181027:0103,0.0,0.0,0.0,0.0,0.0
20181027:0203,0.0,0.0,0.0,0.0,0.0
20181027:0303,0.0,0.0,0.0,0.0,0.0
20181027:0403,0.0,0.0,0.0,0.0,0.0
20181027:0503,0.0,0.0,0.0,0.0,0.0
20181027:0603,0.0,0.0,0.0,0.0,0.0
20181027:0703,0.0,0.0,0.0,0.0,0.0
20181027:0803,0.0,0.0,0.0,0.0,0.0
20181027:0903,125.29,12.24,0.0,0.0,0.0
20181027:1003,306.14,25.99,0.0,0.0,0.0
20181027:1103,458.92,39.81,0.0,0.0,0.0
20181027:1203,450.92,53.57,0.0,0.0,0.0
20181027:1303,519.88,66.9,0.0,0.0,0.0
20181027:1403,517.91,78.02,0.0,0.0,0.0
20181027:1503,901.0,77.35,0.0,0.0,0.0
20181027:1603,828.19,65.86,0.0,0.0,0.0
20181027:1703,790.23,52.46,0.0,0.0,0.0
20181027:1803,525.88,38.69,0.0,0.0,0.0
20181027:1903,282.14,24.87,0.0,0.0,0.0
20181027:2003,55.01,11.13,0.0,0.0,0.0
20181027:2103,0.0,0.0,0.0,0.0,0.0
20181027:2203,0.0,0.0,0.0,0.0,0.0
20181027:2303,0.0,0.0,0.0,0.0,0.0
20181028:0003,0.0,0.0,0.0,0.0,0.0
20181028:0103,0.0,0.0,0.0,0.0,0.0
20181028:0203,0.0,0.0,0.0,0.0,0.0
20181028:0303,0.0,0.0,0.0,0.0,0.0
20181028:0403,0.0,0.0,0.0,0.0,0.0
20181028:0503,0.0,0.0,0.0,0.0,0.0
20181028:0603,0.0,0.0,0.0,0.0,0.0
20181028:0703,0.0,0.0,0.0,0.0,0.0
20181028:0803,0.0,0.0,0.0,0.0,0.0
20181028:0903,49.0,12.37,0.0,0.0,0.0
20181028:1003,271.09,26.11,0.0,0.0,0.0
20181028:1103,524.89,39.94,0.0,0.0,0.0
20181028:1203,766.39,53.7,0.0,0.0,0.0
20181028:1303,947.84,67.08,0.0,0.0,0.0
20181028:1403,1023.59,78.31,0.0,0.0,0.0
20181028:1503,950.91,77.61,0.0,0.0,0.0
20181028:1603,905.01,66.0,0.0,0.0,0.0
20181028:1703,796.31,52.57,0.0,0.0,0.0
20181028:1803,281.99,38.79,0.0,0.0,0.0
20181028:1903,306.19,24.97,0.0,0.0,0.0
20181028:2003,80.06,11.24,0.0,0.0,0.0
20181028:2103,0.0,0.0,0.0,0.0,0.0
20181028:2203,0.0,0.0,0.0,0.0,0.0
20181028:2303,0.0,0.0,0.0,0.0,0.0
20181029:0003,0.0,0.0,0.0,0.0,0.0
20181029:0103,0.0,0.0,0.0,0.0,0.0
20181029:0203,0.0,0.0,0.0,0.0,0.0
20181029:0303,0.0,0.0,0.0,0.0,0.0
20181029:0403,0.0,0.0,0.0,0.0,0.0
20181029:0503,0.0,0.0,0.0,0.0,0.0
20181029:0603,0.0,0.0,0.0,0.0,0.0
20181029:0703,0.0,0.0,0.0,0.0,0.0
20181029:0803,0.0,0.0,0.0,0.0,0.0
20181029:0903,80.03,12.5,0.0,0.0,0.0
20181029:1003,384.34,26.23,0.0,0.0,0.0
20181029:1103,248.0,40.05,0.0,0.0,0.0
20181029:1203,463.93,53.83,0.0,0.0,0.0
20181029:1303,276.0,67.24,0.0,0.0,0.0
20181029:1403,653.76,78.59,0.0,0.0,0.0
20181029:1503,235.0,77.87,0.0,0.0,0.0
20181029:1603,502.92,66.15,0.0,0.0,0.0
20181029:1703,511.88,52.68,0.0,0.0,0.0
20181029:1803,255.0,38.89,0.0,0.0,0.0
20181029:1903,73.0,25.07,0.0,0.0,0.0
20181029:2003,13.0,11.35,0.0,0.0,0.0
20181029:2103,0.0,0.0,0.0,0.0,0.0
20181029:2203,0.0,0.0,0.0,0.0,0.0
20181029:2303,0.0,0.0,0.0,0.0,0.0
20181030:0003,0.0,0.0,0.0,0.0,0.0
20181030:0103,0.0,0.0,0.0,0.0,0.0
20181030:0203,0.0,0.0,0.0,0.0,0.0
20181030:0303,0.0,0.0,0.0,0.0,0.0
20181030:0403,0.0,0.0,0.0,0.0,0.0
20181030:0503,0.0,0.0,0.0,0.0,0.0
20181030:0603,0.0,0.0,0.0,0.0,0.0
20181030:0703,0.0,0.0,0.0,0.0,0.0
20181030:0803,0.0,0.0,0.0,0.0,0.0
20181030:0903,72.02,12.62,0.0,0.0,0.0
20181030:1003,156.0,26.34,0.0,0.0,0.0
20181030:1103,310.99,40.16,0.0,0.0,0.0
20181030:1203,570.82,53.95,0.0,0.0,0.0
20181030:1303,936.96,67.4,0.0,0.0,0.0
20181030:1403,1029.65,78.87,0.0,0.0,0.0
20181030:1503,1021.68,78.12,0.0,0.0,0.0
20181030:1603,870.2,66.28,0.0,0.0,0.0
20181030:1703,590.8,52.79,0.0,0.0,0.0
20181030:1803,375.99,38.99,0.0,0.0,0.0
20181030:1903,46.0,25.17,0.0,0.0,0.0
20181030:2003,13.0,11.47,0.0,0.0,0.0
20181030:2103,0.0,0.0,0.0,0.0,0.0
20181030:2203,0.0,0.0,0.0,0.0,0.0
20181030:2303,0.0,0.0,0.0,0.0,0.0
20181031:0003,0.0,0.0,0.0,0.0,0.0
20181031:0103,0.0,0.0,0.0,0.0,0.0
20181031:0203,0.0,0.0,0.0,0.0,0.0
20181031:0303,0.0,0.0,0.0,0.0,0.0
20181031:0403,0.0,0.0,0.0,0.0,0.0
20181031:0503,0.0,0.0,0.0,0.0,0.0
20181031:0603,0.0,0.0,0.0,0.0,0.0
20181031:0703,0.0,0.0,0.0,0.0,0.0
20181031:0803,0.0,0.0,0.0,0.0,0.0
20181031:0903,94.07,12.74,0.0,0.0,0.0
20181031:1003,210.03,26.45,0.0,0.0,0.0
20181031:1103,333.99,40.27,0.0,0.0,0.0
20181031:1203,579.83,54.06,0.0,0.0,0.0
20181031:1303,949.98,67.54,0.0,0.0,0.0
20181031:1403,1014.78,79.14,0.0,0.0,0.0
20181031:1503,1022.74,78.37,0.0,0.0,0.0
20181031:1603,941.01,66.42,0.0,0.0,0.0
20181031:1703,808.41,52.89,0.0,0.0,0.0
20181031:1803,596.97,39.09,0.0,0.0,0.0
20181031:1903,363.42,25.28,0.0,0.0,0.0
20181031:2003,151.75,11.58,0.0,0.0,0.0
20181031:2103,0.0,0.0,0.0,0.0,0.0
20181031:2203,0.0,0.0,0.0,0.0,0.0
20181031:2303,0.0,0.0,0.0,0.0,0.0
20181101:0003,0.0,0.0,0.0,0.0,0.0
20181101:0103,0.0,0.0,0.0,0.0,0.0
20181101:0203,0.0,0.0,0.0,0.0,0.0
20181101:0303,0.0,0.0,0.0,0.0,0.0
20181101:0403,0.0,0.0,0.0,0.0,0.0
20181101:0503,0.0,0.0,0.0,0.0,0.0
20181101:0603,0.0,0.0,0.0,0.0,0.0
20181101:0703,0.0,0.0,0.0,0.0,0.0
20181101:0803,0.0,0.0,0.0,0.0,0.0
20181101:0903,88.06,12.85,0.0,0.0,0.0
20181101:1003,202.03,26.55,0.0,0.0,0.0
20181101:1103,418.99,40.37,0.0,0.0,0.0
20181101:1203,610.8,54.17,0.0,0.0,0.0
20181101:1303,857.29,67.68,0.0,0.0,0.0
20181101:1403,883.25,79.4,0.0,0.0,0.0
20181101:1503,790.51,78.62,0.0,0.0,0.0
20181101:1603,913.11,66.56,0.0,0.0,0.0
20181101:1703,785.49,53.0,0.0,0.0,0.0
20181101:1803,123.0,39.19,0.0,0.0,0.0
20181101:1903,34.0,25.38,0.0,0.0,0.0
20181101:2003,13.0,11.69,0.0,0.0,0.0
20181101:2103,0.0,0.0,0.0,0.0,0.0
20181101:2203,0.0,0.0,0.0,0.0,0.0
20181101:2303,0.0,0.0,0.0,0.0,0.0
20181102:0003,0.0,0.0,0.0,0.0,0.0
20181102:0103,0.0,0.0,0.0,0.0,0.0
20181102:0203,0.0,0.0,0.0,0.0,0.0
20181102:0303,0.0,0.0,0.0,0.0,0.0
20181102:0403,0.0,0.0,0.0,0.0,0.0
20181102:0503,0.0,0.0,0.0,0.0,0.0
20181102:0603,0.0,0.0,0.0,0.0,0.0
20181102:0703,0.0,0.0,0.0,0.0,0.0
20181102:0803,0.0,0.0,0.0,0.0,0.0
20181102:0903,93.08,12.96,0.0,0.0,0.0
20181102:1003,202.03,26.65,0.0,0.0,0.0
20181102:1103,240.0,40.46,0.0,0.0,0.0
20181102:1203,394.98,54.27,0.0,0.0,0.0
20181102:1303,530.91,67.81,0.0,0.0,0.0
20181102:1403,590.86,79.65,0.0,0.0,0.0
20181102:1503,519.93,78.86,0.0,0.0,0.0
20181102:1603,660.75,66.69,0.0,0.0,0.0
20181102:1703,594.83,53.1,0.0,0.0,0.0
20181102:1803,272.0,39.29,0.0,0.0,0.0
20181102:1903,65.0,25.48,0.0,0.0,0.0
20181102:2003,14.0,11.81,0.0,0.0,0.0
20181102:2103,0.0,0.0,0.0,0.0,0.0
20181102:2203,0.0,0.0,0.0,0.0,0.0
20181102:2303,0.0,0.0,0.0,0.0,0.0
20181103:0003,0.0,0.0,0.0,0.0,0.0
20181103:0103,0.0,0.0,0.0,0.0,0.0
20181103:0203,0.0,0.0,0.0,0.0,0.0
20181103:0303,0.0,0.0,0.0,0.0,0.0
20181103:0403,0.0,0.0,0.0,0.0,0.0
20181103:0503,0.0,0.0,0.0,0.0,0.0
20181103:0603,0.0,0.0,0.0,0.0,0.0
20181103:0703,0.0,0.0,0.0,0.0,0.0
20181103:0803,0.0,0.0,0.0,0.0,0.0
20181103:0903,174.85,13.07,0.0,0.0,0.0
20181103:1003,413.6,26.74,0.0,0.0,0.0
20181103:1103,645.04,40.55,0.0,0.0,0.0
20181103:1203,835.46,54.36,0.0,0.0,0.0
20181103:1303,970.03,67.94,0.0,0.0,0.0
20181103:1403,1040.8,79.9,0.0,0.0,0.0
20181103:1503,1031.83,79.09,0.0,0.0,0.0
20181103:1603,966.04,66.82,0.0,0.0,0.0
20181103:1703,813.52,53.21,0.0,0.0,0.0
20181103:1803,611.08,39.39,0.0,0.0,0.0
20181103:1903,371.52,25.59,0.0,0.0,0.0
20181103:2003,122.35,11.93,0.0,0.0,0.0
20181103:2103,0.0,0.0,0.0,0.0,0.0
20181103:2203,0.0,0.0,0.0,0.0,0.0
20181103:2303,0.0,0.0,0.0,0.0,0.0
20181104:0003,0.0,0.0,0.0,0.0,0.0
20181104:0103,0.0,0.0,0.0,0.0,0.0
20181104:0203,0.0,0.0,0.0,0.0,0.0
20181104:0303,0.0,0.0,0.0,0.0,0.0
20181104:0403,0.0,0.0,0.0,0.0,0.0
20181104:0503,0.0,0.0,0.0,0.0,0.0
20181104:0603,0.0,0.0,0.0,0.0,0.0
20181104:0703,0.0,0.0,0.0,0.0,0.0
20181104:0803,0.0,0.0,0.0,0.0,0.0
20181104:0903,18.0,13.16,0.0,0.0,0.0
20181104:1003,135.0,26.83,0.0,0.0,0.0
20181104:1103,322.0,40.63,0.0,0.0,0.0
20181104:1203,701.73,54.45,0.0,0.0,0.0
20181104:1303,922.21,68.05,0.0,0.0,0.0
20181104:1403,889.32,80.13,0.0,0.0,0.0
20181104:1503,987.01,79.32,0.0,0.0,0.0
20181104:1603,836.44,66.95,0.0,0.0,0.0
20181104:1703,483.94,53.31,0.0,0.0,0.0
20181104:1803,107.0,39.49,0.0,0.0,0.0
20181104:1903,52.0,25.7,0.0,0.0,0.0
20181104:2003,14.0,12.05,0.0,0.0,0.0
20181104:2103,0.0,0.0,0.0,0.0,0.0
20181104:2203,0.0,0.0,0.0,0.0,0.0
20181104:2303,0.0,0.0,0.0,0.0,0.0
20181105:0003,0.0,0.0,0.0,0.0,0.0
20181105:0103,0.0,0.0,0.0,0.0,0.0
20181105:0203,0.0,0.0,0.0,0.0,0.0
20181105:0303,0.0,0.0,0.0,0.0,0.0
20181105:0403,0.0,0.0,0.0,0.0,0.0
20181105:0503,0.0,0.0,0.0,0.0,0.0
20181105:0603,0.0,0.0,0.0,0.0,0.0
20181105:0703,0.0,0.0,0.0,0.0,0.0
20181105:0803,0.0,0.0,0.0,0.0,0.0
20181105:0903,100.1,13.26,0.0,0.0,0.0
20181105:1003,259.11,26.91,0.0,0.0,0.0
20181105:1103,447.03,40.71,0.0,0.0,0.0
20181105:1203,650.82,54.53,0.0,0.0,0.0
20181105:1303,617.84,68.16,0.0,0.0,0.0
20181105:1403,598.88,80.35,0.0,0.0,0.0
20181105:1503,720.72,79.55,0.0,0.0,0.0
20181105:1603,537.92,67.08,0.0,0.0,0.0
20181105:1703,305.0,53.42,0.0,0.0,0.0
20181105:1803,284.01,39.59,0.0,0.0,0.0
20181105:1903,35.0,25.81,0.0,0.0,0.0
20181105:2003,14.0,12.17,0.0,0.0,0.0
20181105:2103,0.0,0.0,0.0,0.0,0.0
20181105:2203,0.0,0.0,0.0,0.0,0.0
20181105:2303,0.0,0.0,0.0,0.0,0.0
20181106:0003,0.0,0.0,0.0,0.0,0.0
20181106:0103,0.0,0.0,0.0,0.0,0.0
20181106:0203,0.0,0.0,0.0,0.0,0.0
20181106:0303,0.0,0.0,0.0,0.0,0.0
20181106:0403,0.0,0.0,0.0,0.0,0.0
20181106:0503,0.0,0.0,0.0,0.0,0.0
20181106:0603,0.0,0.0,0.0,0.0,0.0
20181106:0703,0.0,0.0,0.0,0.0,0.0
20181106:0803,0.0,0.0,0.0,0.0,0.0
20181106:0903,117.19,13.35,0.0,0.0,0.0
20181106:1003,193.03,26.99,0.0,0.0,0.0
20181106:1103,280.0,40.78,0.0,0.0,0.0
20181106:1203,238.0,54.6,0.0,0.0,0.0
20181106:1303,283.0,68.26,0.0,0.0,0.0
20181106:1403,470.97,80.57,0.0,0.0,0.0
20181106:1503,437.98,79.77,0.0,0.0,0.0
20181106:1603,465.96,67.21,0.0,0.0,0.0
20181106:1703,687.81,53.52,0.0,0.0,0.0
20181106:1803,514.1,39.7,0.0,0.0,0.0
20181106:1903,124.0,25.92,0.0,0.0,0.0
20181106:2003,14.0,12.29,0.0,0.0,0.0
20181106:2103,0.0,0.0,0.0,0.0,0.0
20181106:2203,0.0,0.0,0.0,0.0,0.0
20181106:2303,0.0,0.0,0.0,0.0,0.0
20181107:0003,0.0,0.0,0.0,0.0,0.0
20181107:0103,0.0,0.0,0.0,0.0,0.0
20181107:0203,0.0,0.0,0.0,0.0,0.0
20181107:0303,0.0,0.0,0.0,0.0,0.0
20181107:0403,0.0,0.0,0.0,0.0,0.0
20181107:0503,0.0,0.0,0.0,0.0,0.0
20181107:0603,0.0,0.0,0.0,0.0,0.0
20181107:0703,0.0,0.0,0.0,0.0,0.0
20181107:0803,0.0,0.0,0.0,0.0,0.0
20181107:0903,161.65,13.43,0.0,0.0,0.0
20181107:1003,323.29,27.06,0.0,0.0,0.0
20181107:1103,548.11,40.84,0.0,0.0,0.0
20181107:1203,590.9,54.67,0.0,0.0,0.0
20181107:1303,840.53,68.35,0.0,0.0,0.0
20181107:1403,955.25,80.77,0.0,0.0,0.0
20181107:1503,995.13,79.99,0.0,0.0,0.0
20181107:1603,928.33,67.33,0.0,0.0,0.0
20181107:1703,680.84,53.63,0.0,0.0,0.0
20181107:1803,414.05,39.8,0.0,0.0,0.0
20181107:1903,49.0,26.03,0.0,0.0,0.0
20181107:2003,109.21,12.41,0.0,0.0,0.0
20181107:2103,0.0,0.0,0.0,0.0,0.0
20181107:2203,0.0,0.0,0.0,0.0,0.0
20181107:2303,0.0,0.0,0.0,0.0,0.0
20181108:0003,0.0,0.0,0.0,0.0,0.0
20181108:0103,0.0,0.0,0.0,0.0,0.0
20181108:0203,0.0,0.0,0.0,0.0,0.0
20181108:0303,0.0,0.0,0.0,0.0,0.0
20181108:0403,0.0,0.0,0.0,0.0,0.0
20181108:0503,0.0,0.0,0.0,0.0,0.0
20181108:0603,0.0,0.0,0.0,0.0,0.0
20181108:0703,0.0,0.0,0.0,0.0,0.0
20181108:0803,0.0,0.0,0.0,0.0,0.0
20181108:0903,35.0,13.51,0.0,0.0,0.0
20181108:1003,133.0,27.13,0.0,0.0,0.0
20181108:1103,88.0,40.9,0.0,0.0,0.0
20181108:1203,175.0,54.73,0.0,0.0,0.0
20181108:1303,129.0,68.43,0.0,0.0,0.0
20181108:1403,137.0,80.96,0.0,0.0,0.0
20181108:1503,268.0,80.2,0.0,0.0,0.0
20181108:1603,228.0,67.45,0.0,0.0,0.0
20181108:1703,238.0,53.73,0.0,0.0,0.0
20181108:1803,62.0,39.91,0.0,0.0,0.0
20181108:1903,36.0,26.14,0.0,0.0,0.0
20181108:2003,15.0,12.54,0.0,0.0,0.0
20181108:2103,0.0,0.0,0.0,0.0,0.0
20181108:2203,0.0,0.0,0.0,0.0,0.0
20181108:2303,0.0,0.0,0.0,0.0,0.0
20181109:0003,0.0,0.0,0.0,0.0,0.0
20181109:0103,0.0,0.0,0.0,0.0,0.0
20181109:0203,0.0,0.0,0.0,0.0,0.0
20181109:0303,0.0,0.0,0.0,0.0,0.0
20181109:0403,0.0,0.0,0.0,0.0,0.0
20181109:0503,0.0,0.0,0.0,0.0,0.0
20181109:0603,0.0,0.0,0.0,0.0,0.0
20181109:0703,0.0,0.0,0.0,0.0,0.0
20181109:0803,0.0,0.0,0.0,0.0,0.0
20181109:0903,26.0,13.59,0.0,0.0,0.0
20181109:1003,67.0,27.19,0.0,0.0,0.0
20181109:1103,117.0,40.96,0.0,0.0,0.0
20181109:1203,168.0,54.79,0.0,0.0,0.0
20181109:1303,215.0,68.5,0.0,0.0,0.0
20181109:1403,220.0,81.15,0.0,0.0,0.0
20181109:1503,214.0,80.41,0.0,0.0,0.0
20181109:1603,161.0,67.57,0.0,0.0,0.0
20181109:1703,114.0,53.84,0.0,0.0,0.0
20181109:1803,98.0,40.01,0.0,0.0,0.0
20181109:1903,38.0,26.25,0.0,0.0,0.0
20181109:2003,15.0,12.66,0.0,0.0,0.0
20181109:2103,0.0,0.0,0.0,0.0,0.0
20181109:2203,0.0,0.0,0.0,0.0,0.0
20181109:2303,0.0,0.0,0.0,0.0,0.0
20181110:0003,0.0,0.0,0.0,0.0,0.0
20181110:0103,0.0,0.0,0.0,0.0,0.0
20181110:0203,0.0,0.0,0.0,0.0,0.0
20181110:0303,0.0,0.0,0.0,0.0,0.0
20181110:0403,0.0,0.0,0.0,0.0,0.0
20181110:0503,0.0,0.0,0.0,0.0,0.0
20181110:0603,0.0,0.0,0.0,0.0,0.0
20181110:0703,0.0,0.0,0.0,0.0,0.0
20181110:0803,0.0,0.0,0.0,0.0,0.0
20181110:0903,131.3,13.66,0.0,0.0,0.0
20181110:1003,327.34,27.25,0.0,0.0,0.0
20181110:1103,622.27,41.01,0.0,0.0,0.0
20181110:1203,764.83,54.83,0.0,0.0,0.0
20181110:1303,829.63,68.57,0.0,0.0,0.0
20181110:1403,982.28,81.32,0.0,0.0,0.0
20181110:1503,866.54,80.61,0.0,0.0,0.0
20181110:1603,874.55,67.69,0.0,0.0,0.0
20181110:1703,643.92,53.94,0.0,0.0,0.0
20181110:1803,502.15,40.12,0.0,0.0,0.0
20181110:1903,171.02,26.37,0.0,0.0,0.0
20181110:2003,15.0,12.79,0.0,0.0,0.0
20181110:2103,0.0,0.0,0.0,0.0,0.0
20181110:2203,0.0,0.0,0.0,0.0,0.0
20181110:2303,0.0,0.0,0.0,0.0,0.0
20181111:0003,0.0,0.0,0.0,0.0,0.0
20181111:0103,0.0,0.0,0.0,0.0,0.0
20181111:0203,0.0,0.0,0.0,0.0,0.0
20181111:0303,0.0,0.0,0.0,0.0,0.0
20181111:0403,0.0,0.0,0.0,0.0,0.0
20181111:0503,0.0,0.0,0.0,0.0,0.0
20181111:0603,0.0,0.0,0.0,0.0,0.0
20181111:0703,0.0,0.0,0.0,0.0,0.0
20181111:0803,0.0,0.0,0.0,0.0,0.0
20181111:0903,96.07,13.72,0.0,0.0,0.0
20181111:1003,421.86,27.3,0.0,0.0,0.0
20181111:1103,642.34,41.05,0.0,0.0,0.0
20181111:1203,833.81,54.88,0.0,0.0,0.0
20181111:1303,970.4,68.63,0.0,0.0,0.0
20181111:1403,1041.17,81.48,0.0,0.0,0.0
20181111:1503,1038.18,80.8,0.0,0.0,0.0
20181111:1603,980.38,67.81,0.0,0.0,0.0
20181111:1703,728.9,54.05,0.0,0.0,0.0
20181111:1803,597.31,40.22,0.0,0.0,0.0
20181111:1903,261.16,26.48,0.0,0.0,0.0
20181111:2003,116.24,12.91,0.0,0.0,0.0
20181111:2103,0.0,0.0,0.0,0.0,0.0
20181111:2203,0.0,0.0,0.0,0.0,0.0
20181111:2303,0.0,0.0,0.0,0.0,0.0
20181112:0003,0.0,0.0,0.0,0.0,0.0
20181112:0103,0.0,0.0,0.0,0.0,0.0
20181112:0203,0.0,0.0,0.0,0.0,0.0
20181112:0303,0.0,0.0,0.0,0.0,0.0
20181112:0403,0.0,0.0,0.0,0.0,0.0
20181112:0503,0.0,0.0,0.0,0.0,0.0
20181112:0603,0.0,0.0,0.0,0.0,0.0
20181112:0703,0.0,0.0,0.0,0.0,0.0
20181112:0803,0.0,0.0,0.0,0.0,0.0
20181112:0903,186.06,13.78,0.0,0.0,0.0
20181112:1003,423.9,27.35,0.0,0.0,0.0
20181112:1103,649.38,41.09,0.0,0.0,0.0
20181112:1203,841.85,54.91,0.0,0.0,0.0
20181112:1303,979.42,68.68,0.0,0.0,0.0
20181112:1403,1045.21,81.62,0.0,0.0,0.0
20181112:1503,1043.22,81.0,0.0,0.0,0.0
20181112:1603,979.43,67.93,0.0,0.0,0.0
20181112:1703,832.88,54.15,0.0,0.0,0.0
20181112:1803,621.38,40.33,0.0,0.0,0.0
20181112:1903,370.64,26.6,0.0,0.0,0.0
20181112:2003,133.4,13.04,0.0,0.0,0.0
20181112:2103,0.0,0.0,0.0,0.0,0.0
20181112:2203,0.0,0.0,0.0,0.0,0.0
20181112:2303,0.0,0.0,0.0,0.0,0.0
20181113:0003,0.0,0.0,0.0,0.0,0.0
20181113:0103,0.0,0.0,0.0,0.0,0.0
20181113:0203,0.0,0.0,0.0,0.0,0.0
20181113:0303,0.0,0.0,0.0,0.0,0.0
20181113:0403,0.0,0.0,0.0,0.0,0.0
20181113:0503,0.0,0.0,0.0,0.0,0.0
20181113:0603,0.0,0.0,0.0,0.0,0.0
20181113:0703,0.0,0.0,0.0,0.0,0.0
20181113:0803,0.0,0.0,0.0,0.0,0.0
20181113:0903,188.09,13.84,0.0,0.0,0.0
